IM,DCR
0,0
0.050000000000034926,0.062498111426087063
0.10000000000006985,0.20056744284216552
0.14999999999999164,0.4093920112283875
0.2000000000001397,0.604284285988781
0.2500000000001747,0.759255622755829
0.2999999999999833,0.9291530465613812
0.3500000000002445,1.3011968518754349
