IM,DCR
0,0
0.0499999999999611,0.02599180205580168
0.0999999999999222,0.07071717763163017
0.15000000000022284,0.1982832195073167
0.1999999999998444,0.31251371229641006
0.2500000000000319,0.4298314689259993
0.3000000000004457,0.5395543776699251
0.3500000000004068,0.6401075099503017
0.3999999999996888,0.7386876547814594
0.450000000000329,0.8350669378819823
0.5000000000000638,0.9270185371600618
0.5500000000002512,1.1187242664912755
