IM,DCR
0,0
0.049999999999987894,0.02906994817330545
0.09999999999997579,0.09734279887648556
0.14999999999985053,0.18125553016487495
0.19999999999995158,0.31595581788383975
0.2500000000000527,0.6131230041306789
0.29999999999970106,0.7961566951930735
0.35000000000002846,0.8703731155975625
0.39999999999990316,0.938328601178173
0.45000000000023066,1.2752335150397829
