IM,DCR
0,0
0.04999999999996313,0.05918103902443966
0.09999999999992626,0.17925600545756692
0.14999999999988944,0.31183874290588776
0.19999999999985252,0.4133638022523005
0.24999999999992895,0.615494886898685
0.2999999999995525,0.8480145353070452
0.3500000000000817,1.2225346070902547
