IM,DCR
0,0
0.04999999999998197,0.02682786990983115
0.09999999999996394,0.10531118393005874
0.15000000000017225,0.21570965719477636
0.19999999999992787,0.4099845863483034
0.25000000000013617,0.6079037581389408
0.3000000000003445,0.8462704322837554
0.34999999999964737,1.2361511685793187
