IM,DCR
0,0
0.04999999999999825,0.026754777070703645
0.0999999999999965,0.08539148028573872
0.1500000000001079,0.2017457547910047
0.199999999999993,0.30107096198785427
0.25000000000033074,0.4658125295130739
0.3000000000002158,0.6215746965566867
0.35000000000055365,0.756352238318035
0.40000000000043867,0.8783890117121307
0.45000000000009743,0.9988710479203654
0.5000000000006615,1.2968411889902216
