IM,DCR
0,0
0.049999999999973344,0.04559907683046514
0.09999999999994669,0.16906726483674997
0.14999999999997662,0.28947244951225487
0.19999999999989337,0.45422267049119913
0.2500000000000365,0.5763229025459423
0.29999999999995325,0.6547289622603772
0.3499999999996436,0.922772994805806
0.39999999999978675,1.248456530571102
