IM,DCR
0,0
0.05000000000003997,0.06796891248259683
0.10000000000007994,0.1320727605754817
0.15000000000000674,0.20748455181733888
0.20000000000015988,0.38144029398228635
0.2500000000000866,0.5814306870722037
0.3000000000000135,0.7910655344418276
0.3500000000003929,1.192254381615942
