IM,DCR,P,Upper,Lower
0.21000000000000002,0.21669657898744807,3.3267106401269256e-08,5.4053795817199665e-06,7.754236911327757e-11
0.22,0.23024454207269915,1.0735163726253129e-07,1.4187235401926816e-05,3.0828618089029415e-10
0.23,0.24398082323322665,3.154606343021903e-07,3.4240349138104926e-05,1.1054361983251006e-09
0.24000000000000002,0.25789967906269984,8.524603759604719e-07,7.667445208417402e-05,3.6130727234744145e-09
0.25,0.271995775086766,2.1363059452527924e-06,0.0001605460959047651,1.0863175768092568e-08
0.26,0.2862641413338173,5.001463928646631e-06,0.00031644837634678646,3.028502038161097e-08
0.27,0.3007001342685942,1.100917805705315e-05,0.000590614245019461,7.88330447713122e-08
0.28,0.3152994039737479,2.2912654461506426e-05,0.0010491373307545163,1.927743251091618e-07
0.29000000000000004,0.3300578656929625,4.531148301646477e-05,0.0017817687208073832,4.4523557493405533e-07
0.3,0.34497167502456755,8.551780631801865e-05,0.002904673151725571,9.758957496861892e-07
0.31,0.36003720619049284,0.00015463643772000232,0.004561548500269468,2.0386117490563853e-06
0.32,0.3752510329117852,0.00026883356944231053,0.006922633570355461,4.074090089253687e-06
0.33,0.3906099115058682,0.0004507368804017481,0.010181335384236236,7.815708079620208e-06
0.34,0.4061107658875498,0.0007308780469212263,0.014548466402225835,1.4436948896897579e-05
0.35000000000000003,0.4217506742093614,0.0011490617567523809,0.020244353393770273,2.5748361245991194e-05
0.36000000000000004,0.4375268569200879,0.001755527905901685,0.02748932211105622,4.445026602008508e-05
0.37,0.4534366660555237,0.002611769163884346,0.03649324211129531,7.444450567148984e-05
0.38,0.46947757560426967,0.003790876233947753,0.04744491323747228,0.0001212044167285077
0.39,0.4856471728150655,0.005377307609733907,0.06050208296566374,0.00019219712092020052
0.4,0.5019431503317455,0.007466017216849856,0.07578280890267088,0.0002973465526319298
0.41000000000000003,0.5183632990582074,0.010160918278134144,0.09335874014545076,0.0004495198686211597
0.42000000000000004,0.5349055016694011,0.0135727103780271,0.11325070793063058,0.0006650145846008465
0.43,0.5515677266957932,0.01781614409739306,0.13542681467229573,0.0009640195159969437
0.44,0.5683480231184108,0.023006839208534902,0.1598030139163915,0.00137101986210439
0.45,0.5852445154197431,0.029257804625042703,0.18624600035491823,0.001915115932574847
0.46,0.602255399042742,0.03667582868530904,0.21457809153234642,0.0026302262730261957
0.47000000000000003,0.6193789362160901,0.04535791586291686,0.24458368791118118,0.003555149314282516
0.48000000000000004,0.6366134521090051,0.05538794089865514,0.27601684673749804,0.004733462972235267
0.49,0.6539573312832145,0.0668336750063909,0.3086094944521849,0.006213248522701019
0.5,0.6714090144135206,0.07974431341278537,0.34207982594096453,0.008046633101210138
0.51,0.688966995251635,0.09414860174239748,0.3761404886733083,0.010289153785680275
0.52,0.7066298178108085,0.1100536235264093,0.4105062171550251,0.012998954837363588
0.53,0.7243960737512435,0.12744427516241613,0.4449006598971775,0.01623583775148552
0.54,0.7422643999484436,0.14628342042782577,0.479062220102276,0.020060190817783995
0.55,0.760233476228535,0.16651268612087633,0.512748806715937,0.02453183052447982
0.56,0.7783020232562599,0.18805383499112766,0.5457414601727784,0.029708791087237053
0.5700000000000001,0.796468800562798,0.21081063268027733,0.5778468743814857,0.03564610050465077
0.5800000000000001,0.8147326047018602,0.23467111224993248,0.6088988819024725,0.04239458181561425
0.59,0.8330922675236365,0.25951013289396363,0.6387590026469994,0.04999971675635879
0.6,0.8515466545571929,0.28519212812405326,0.6673161783954128,0.05850060597512671
0.61,0.8700946634927983,0.31157394232128754,0.6944858272095968,0.06792905562080662
0.62,0.8887352227564725,0.33850766214615496,0.7202083549678663,0.07830881478556638
0.63,0.9074672901697477,0.3658433599054825,0.7444472574991964,0.08965498227991464
0.64,0.9262898516882729,0.39343167860477024,0.7671869378555414,0.10197359488104213
0.65,0.9452019202134625,0.4211262021500413,0.7884303507395709,0.11526140283205039
0.66,0.9642025344718959,0.44878556819371407,0.8081965714174058,0.12950583225723628
0.67,0.9832907579576369,0.4762752947657973,0.826518370783084,0.1446851285290704
0.68,1.0024656779330485,0.5034693045609603,0.8434398625559618,0.16076866965753922
0.6900000000000001,1.0217264044840555,0.5302511421741617,0.8590142736042814,0.17771743460097084
0.7000000000000001,1.0410720696261389,0.556514889438633,0.8733018746052861,0.19548460809661217
0.7100000000000001,1.0605018264576496,0.5821657921871345,0.8863680959970741,0.2140163012084863
0.72,1.0800148483573067,0.6071206182000768,0.8982818436184397,0.23325236527676724
0.73,1.099610328222988,0.631307770874362,0.9091140196165888,0.25312727627924747
0.74,1.1192874777491517,0.6546671863592591,0.9189362470828795,0.27357106670614795
0.75,1.1390455267404334,0.6771500437186381,0.927819791342082,0.2945102828093127
0.76,1.1588837224591455,0.6987183182777851,0.9358346667170632,0.31586894640799257
0.77,1.1788013290045822,0.7193442078959448,0.9430489147404564,0.337569502202266
0.78,1.1987976267221834,0.7390094606717864,0.9495280380011388,0.3595337336477303
0.79,1.2188719116407567,0.7577046307294755,0.955334572911716,0.3816836327719972
0.8,1.2390234949360879,0.7754282864247448,0.9605277844894282,0.4039422117634666
0.81,1.2592517024193841,0.7921861927113691,0.9651634665978852,0.42623424664531073
0.8200000000000001,1.2795558740491104,0.8079904866555778,0.9692938318600798,0.448486945784594
0.8300000000000001,1.2999353634648738,0.8228588622938953,0.9729674765029643,0.4706305383132668
0.8400000000000001,1.3203895375421089,0.8368137782914976,0.9762294066287894,0.4925987797032259
0.85,1.3409177759663944,0.8498816992455225,0.979121113745222,0.5143293737035579
0.86,1.361519470826321,0.8620923790441062,0.981680688758906,0.5357643115885267
0.87,1.3821940262238863,0.8734781924735955,0.9839429649947102,0.5568501311648162
0.88,1.4029408579014784,0.884073519285457,0.9859396821077502,0.5775380992407071
0.89,1.4237593928845544,0.8939141832007353,0.9876996639808625,0.5977843222709369
0.9,1.4446490691391873,0.9030369468437005,0.9892490048293034,0.6175497906684578
0.91,1.4656093352437032,0.9114790623500799,0.9906112587572331,0.636800362832673
0.92,1.4866396500736792,0.9192778763758391,0.9918076289231075,0.6555066953014048
0.93,1.5077394824996218,0.9264704874226919,0.992857153273957,0.673644125611752
0.9400000000000001,1.5289083110966804,0.9330934527766428,0.9937768845055203,0.6911925144755234
0.9500000000000001,1.5501456238657962,0.9391825419048354,0.9945820625024303,0.7081360537610392
0.9600000000000001,1.5714509179657208,0.9447725328522889,0.9952862780177317,0.724463046547466
0.97,1.592823699455367,0.9498970480026674,0.9959016267724006,0.7401656652023283
0.98,1.6142634830459999,0.9545884254958482,0.996438853502047,0.755239693047975
0.99,1.6357697918627838,0.9588776226108953,0.996907485758397,0.7696842547473668
1.0,1.6573421572152516,0.9627941475088705,0.9973159574959541,0.7835015400706407
1.01,1.6789801183762707,0.9663660158702266,0.9976717226474354,0.7966965252163603
1.02,1.7006832223691106,0.9696197291426644,0.9979813590225666,0.8092766953681667
1.03,1.7224510237622401,0.9725802713254196,0.9982506629603,0.8212517716795337
1.04,1.7442830844714998,0.9752711214448553,0.9984847352305402,0.832633445405483
1.05,1.7661789735693163,0.9777142791154552,0.9986880587233021,0.8434351214475337
1.06,1.7881382671006443,0.9799303008228765,0.9988645684855678,0.8536716731523399
1.07,1.810160547905335,0.981938344805983,0.9990177146729246,0.8633592098093344
1.08,1.832245405446652,0.9837562226483312,0.9991505189778103,0.8725148579309159
1.09,1.8543924356456625,0.9854004559130775,0.9992656250817276,0.8811565570717401
1.1,1.8766012407212582,0.9868863363662673,0.9993653436575499,0.8893028706520412
1.11,1.8988714290355528,0.9882279885303062,0.9994516924220167,0.8969728119932849
1.12,1.9212026149444397,0.9894384334910848,0.9995264317093262,0.9041856855519047
1.1300000000000001,1.9435944186530894,0.9905296530482627,0.9995910960056982,0.9109609431468864
1.1400000000000001,1.9660464660761776,0.9915126534485527,0.9996470218529321,0.9173180548177038
1.1500000000000001,1.9885583887026546,0.9923975280767955,0.9996953724971345,0.9232763938184052
1.1600000000000001,2.011129823464864,0.9931935185996997,0.999737159627553,0.9288551351491683
1.17,2.0337604126118403,0.9939090741631005,0.9997732625202863,0.9340731669459793
1.18,2.056449803586618,0.9945519083363227,0.9998044448728663,0.9389490139897599
1.19,2.07919764890738,0.9951290535776688,0.9998313695885515,0.9435007725558434
1.2,2.1020036060523117,0.9956469130642023,0.9998546117437516,0.9477460558008397
1.21,2.124867337348002,0.996111309787856,0.9998746699484099,0.9517019488743459
1.22,2.14778850986126,0.9965275328694858,0.9998919762873862,0.9553849729455524
1.23,2.170766795294213,0.9969003810837596,0.9999069050109131,0.9588110573475822
1.24,2.1938018698825617,0.9972342036216757,0.9999197801239599,0.9619955190635672
1.25,2.2168934142968695,0.9975329381448939,0.9999308820077779,0.9649530488063681
1.26,2.2400411135467797,0.9978001462077635,0.9999404531919024,0.9676977029770032
1.27,2.2632446568880407,0.9980390461397022,0.9999487033813762,0.9702429008239427
1.28,2.2865037377322452,0.998252543493089,0.9999558138318143,0.9726014261653126
1.29,2.309818053559176,0.9984432591707184,0.9999619411540446,0.9747854330777074
1.3,2.3331873058316686,0.998613555352678,0.9999672206203452,0.9768064549978938
1.31,2.3566111999128947,0.9987655593457521,0.9999717690356377,0.978675416726455
1.32,2.380089444985987,0.9989011854795643,0.9999756872292928,0.980402648864771
1.33,2.4036217539759144,0.9990221551730468,0.9999790622163812,0.9819979042581574
1.34,2.4272078434735302,0.9991300152927864,0.9999819690711559,0.9834703760580932
1.35,2.4508474336617208,0.9992261549216631,0.9999844725502085,0.9848287170549405
1.36,2.4745402482435765,0.9993118206521987,0.9999866284980375,0.9860810599691564
1.37,2.4982860143725185,0.9993881305144029,0.9999884850636127,0.9872350384235689
1.3800000000000001,2.522084462584313,0.9994560866428144,0.9999900837528757,0.988297808351693
1.3900000000000001,2.545935326730906,0.9995165867820454,0.9999914603389162,0.9892760696272729
1.4000000000000001,2.569838343916024,0.999570434724579,0.9999926456487529,0.9901760877282005
1.4100000000000001,2.5937932544324727,0.9996183497689339,0.9999936662431929,0.9910037152737167
1.42,2.617799801701085,0.9996609752807046,0.9999945450040894,0.9917644132973794
1.43,2.6418577322112577,0.9996988864334567,0.9999953016414449,0.9924632721397517
1.44,2.6659667954630253,0.9997325972010735,0.9999959531311605,0.993105031864202
1.45,2.690126743910628,0.9997625666679486,0.999996514092806,0.9936941021167212
1.46,2.7143373329075136,0.9997892047184253,0.9999969971155409,0.9942345813663405
1.47,2.7385983206527382,0.9998128771621305,0.9999974130392294,0.9947302754766996
1.48,2.762909468138712,0.999833910347342,0.9999977711968511,0.9951847155716819
1.49,2.787270539100256,0.9998525953102723,0.9999980796234896,0.9956011751689088
1.5,2.8116812999649183,0.9998691915041642,0.9999983452364707,0.9959826865643928
1.51,2.836141519804524,0.9998839301483566,0.9999985739906018,0.9963320564599023
1.52,2.8606509702879013,0.9998970172339969,0.9999987710119309,0.9966518808316857
1.53,2.8852094256347707,0.9999086362198453,0.999998940712979,0.9969445590452681
1.54,2.9098166625707393,0.9999189504486179,0.9999990868919962,0.9972123072261441
1.55,2.9344724602833834,0.9999281053115544,0.9999992128184455,0.9974571709004595
1.56,2.959176600379373,0.9999362301863387,0.9999993213066158,0.9976810369232866
1.57,2.9839288668426214,0.9999434401711637,0.9999994147790052,0.9978856447149281
1.58,3.008729045993413,0.9999498376355778,0.9999994953208912,0.9980725968279234
1.59,3.033576926448492,0.9999555136067844,0.999999564727308,0.9982433688691398
1.6,3.058472299082084,0.9999605490082625,0.9999996245434857,0.9983993188025799
1.61,3.0834149569878075,0.9999650157659405,0.9999996760996567,0.9985416956593827
1.62,3.108404695441475,0.9999689777956565,0.9999997205410143,0.9986716476819969
1.6300000000000001,3.1334413118647313,0.9999724918842791,0.9999997588534959,0.998790229929709
1.6400000000000001,3.1585246057895264,0.9999756084756299,0.9999997918859729,0.9988984113726558
1.6500000000000001,3.1836543788233826,0.9999783723712286,0.9999998203693459,0.9989970815011915
1.6600000000000001,3.208830434615447,0.9999808233548634,0.999999844932978,0.9990870564770359
1.6700000000000002,3.234052578823295,0.9999829967490779,0.9999998661188366,0.9991690848520444
1.68,3.2593206190804738,0.9999849239108308,0.9999998843936625,0.9992438528797385
1.69,3.284634364964757,0.9999866326728389,0.9999999001594417,0.9993119894439341
1.7,3.309993627967097,0.9999881477364374,0.9999999137624177,0.9993740706279405
1.71,3.33539822146125,0.9999894910211828,0.999999925500846,0.9994306239468761
1.72,3.360847960674062,0.999990681975877,0.9999999356316681,0.9994821322646943
1.73,3.3863426626563937,0.9999917378551977,0.9999999443762551,0.9995290374165279
1.74,3.4118821462546616,0.999992673965676,0.9999999519253499,0.9995717435559716
1.75,3.4374662320829907,0.9999935038843687,0.9999999584433219,0.9996106202459296
1.76,3.4630947424959517,0.9999942396532092,0.9999999640718287,0.9996460053106746
1.77,3.4887675015618766,0.9999948919517089,0.9999999689329666,0.9996782074657903
1.78,3.5144843350367245,0.999995470250386,0.9999999731319844,0.9997075087417306
1.79,3.5402450703384956,0.9999959829470491,0.9999999767596179,0.9997341667157996
1.8,3.5660495365221756,0.9999964374878272,0.999999979894101,0.9997584165664679
1.81,3.591897564255189,0.9999968404746361,0.9999999826028961,0.9997804729630799
1.82,3.617788985793359,0.9999971977605849,0.9999999849441841,0.9998005318031788
1.83,3.6437236349573565,0.999997514534663,0.9999999869681483,0.9998187718088868
1.84,3.669701347109619,0.9999977953969006,0.9999999887180792,0.9998353559930216
1.85,3.6957219591317427,0.9999980444250662,0.9999999902313257,0.999850433004915
1.86,3.721785309402318,0.9999982652338452,0.9999999915401158,0.9998641383652147
1.87,3.7478912377752143,0.999998461027341,0.9999999926722619,0.9998765955983087
1.8800000000000001,3.774039585558284,0.9999986346456473,0.9999999936517694,0.999887917270401
1.8900000000000001,3.8002301954924977,0.9999987886061559,0.9999999944993607,0.9998982059406957
1.9000000000000001,3.8264629117314763,0.9999989251401922,0.9999999952329269,0.9999075550326019
1.9100000000000001,3.852737579821431,0.9999990462255028,0.9999999958679167,0.9999160496313722
1.9200000000000002,3.8790540466814862,0.9999991536150641,0.9999999964176718,0.9999237672141058
1.93,3.9054121605843792,0.9999992488626236,0.9999999968937162,0.9999307783176072
1.94,3.9318117711375415,0.9999993333453461,0.9999999973060055,0.999937147149172
1.95,3.9582527292645286,0.9999994082838891,0.9999999976631412,0.9999429321449885
1.96,3.9847348871868045,0.9999994747601991,0.9999999979725563,0.9999481864804781
1.97,4.011258098405875,0.9999995337332868,0.9999999982406753,0.999952958536562
1.98,4.037822217685756,0.999999586053209,0.9999999984730514,0.9999572923255314
1.99,4.0644271010357595,0.9999996324734626,0.9999999986744861,0.9999612278799057
2.0,4.091072605693615,0.9999996736619674,0.9999999988491307,0.9999648016073919
2.01,4.117758590108891,0.9999997102108016,0.9999999990005761,0.9999680466148141
2.02,4.144484913926725,0.9999997426448283,0.9999999991319279,0.9999709930036462
2.03,4.171251437971853,0.9999997714293409,0.9999999992458731,0.9999736681395676
2.04,4.198058024232936,0.9999997969768388,0.9999999993447367,0.9999760968982639
2.05,4.224904535847149,0.9999998196530312,0.9999999994305308,0.9999783018895165
2.0599999999999996,4.2517908370850765,0.9999998397821575,0.999999999504997,0.9999803036614465
2.07,4.278716793335863,0.9999998576517021,0.9999999995696429,0.9999821208866343
2.0799999999999996,4.305682271092624,0.9999998735165732,0.9999999996257743,0.9999837705316839
2.09,4.332687137938136,0.999999887602804,0.9999999996745218,0.9999852680116742
2.0999999999999996,4.359731262530757,0.9999999001108346,0.9999999997168646,0.9999866273308172
2.11,4.386814514590614,0.9999999112184186,0.9999999997536512,0.9999878612105279
2.1199999999999997,4.4139367648860155,0.9999999210831999,0.9999999997856166,0.9999889812060145
2.13,4.441097885220125,0.9999999298449956,0.9999999998133982,0.9999899978123968
2.1399999999999997,4.4682977484178314,0.9999999376278195,0.999999999837548,0.999990920561278
2.15,4.495536228312885,0.9999999445416746,0.9999999998585447,0.999991758108614
2.1599999999999997,4.5228131997352214,0.999999950684143,0.9999999998768037,0.9999925183146521
2.17,4.550128538498527,0.9999999561417934,0.999999999892685,0.9999932083166446
2.1799999999999997,4.577482121387997,0.9999999609914296,0.9999999999065006,0.9999938345949791
2.19,4.604873826148322,0.9999999653011968,0.9999999999185217,0.9999944030333142
2.1999999999999997,4.632303531471852,0.9999999691315618,0.9999999999289835,0.9999949189732578
2.21,4.65977111698699,0.9999999725361821,0.9999999999380897,0.999995387264074
2.2199999999999998,4.687276463246745,0.9999999755626767,0.9999999999460178,0.9999958123078687
2.23,4.714819451717511,0.9999999782533084,0.9999999999529214,0.9999961981006568
2.2399999999999998,4.742399964768002,0.9999999806455896,0.9999999999589341,0.999996548269685
2.25,4.770017885658393,0.9999999827728182,0.9999999999641719,0.9999968661073462
2.26,4.79767309852962,0.9999999846645544,0.9999999999687355,0.9999971546019939
2.27,4.8253654883928725,0.9999999863470419,0.9999999999727124,0.9999974164659388
2.28,4.8530949411192426,0.9999999878435821,0.9999999999761787,0.9999976541608793
2.29,4.880861343429558,0.9999999891748658,0.9999999999792007,0.9999978699210038
2.3,4.908664582884358,0.9999999903592668,0.9999999999818358,0.9999980657739718
2.31,4.9365045478740495,0.9999999914131036,0.9999999999841338,0.9999982435599691
2.32,4.964381127609214,0.99999999235087,0.9999999999861384,0.9999984049490139
2.3299999999999996,4.992294212111067,0.9999999931854405,0.9999999999878875,0.999998551456669
2.34,5.020243692202073,0.9999999939282525,0.9999999999894137,0.9999986844583109
2.3499999999999996,5.0482294594967,0.9999999945894671,0.9999999999907458,0.9999988052020832
2.36,5.076251406392336,0.9999999951781128,0.9999999999919087,0.9999989148206585
2.3699999999999997,5.104309426060328,0.9999999957022124,0.9999999999929241,0.9999990143419144
2.38,5.13240341243718,0.9999999961688958,0.9999999999938108,0.9999991046986265
2.3899999999999997,5.160533260215869,0.9999999965844999,0.9999999999945854,0.9999991867372655
2.4,5.188698864837317,0.9999999969546572,0.9999999999952621,0.999999261225983
2.4099999999999997,5.2169001224819675,0.999999997284375,0.9999999999958534,0.9999993288618602
2.42,5.245136930061522,0.999999997578105,0.9999999999963702,0.9999993902774851
2.4299999999999997,5.273409185210771,0.999999997839805,0.999999999996822,0.9999994460469239
2.44,5.301716786279581,0.9999999980729948,0.999999999997217,0.9999994966911387
2.4499999999999997,5.330059632324975,0.9999999982808045,0.9999999999975625,0.9999995426829046
2.46,5.358437623103353,0.9999999984660181,0.9999999999978646,0.9999995844512715
2.4699999999999998,5.386850659062813,0.9999999986311117,0.9999999999981289,0.9999996223856138
2.48,5.415298641335608,0.9999999987782884,0.9999999999983602,0.9999996568393045
2.4899999999999998,5.443781471730687,0.999999998909508,0.9999999999985627,0.9999996881330486
2.5,5.472299052726376,0.9999999990265146,0.9999999999987399,0.9999997165579095
2.51,5.500851287463146,0.9999999991308599,0.999999999998895,0.9999997423780527
2.52,5.529438079736501,0.9999999992239252,0.9999999999990309,0.9999997658332376
2.53,5.558059333989958,0.9999999993069398,0.9999999999991498,0.9999997871410766
2.54,5.586714955308144,0.9999999993809982,0.999999999999254,0.9999998064990863
2.55,5.615404849409981,0.9999999994470742,0.9999999999993454,0.9999998240865472
2.56,5.644128922641976,0.9999999995060356,0.9999999999994255,0.9999998400661924
2.57,5.672887081971607,0.9999999995586547,0.9999999999994956,0.9999998545857388
2.5799999999999996,5.701679234980804,0.9999999996056196,0.9999999999995571,0.9999998677792766
2.59,5.730505289859527,0.9999999996475427,0.999999999999611,0.9999998797685306
2.5999999999999996,5.75936515539942,0.99999999968497,0.9999999999996583,0.9999998906640032
2.61,5.788258740987587,0.9999999997183876,0.9999999999996998,0.9999999005660136
2.6199999999999997,5.817185956600416,0.9999999997482288,0.9999999999997362,0.9999999095656383
2.63,5.846146712797529,0.9999999997748797,0.9999999999997682,0.9999999177455664
2.6399999999999997,5.875140920715781,0.9999999997986841,0.9999999999997962,0.9999999251808741
2.65,5.904168492063379,0.9999999998199488,0.9999999999998208,0.9999999319397288
2.6599999999999997,5.93322933911405,0.999999999838947,0.9999999999998425,0.9999999380840273
2.67,5.962323374701317,0.9999999998559226,0.9999999999998613,0.9999999436699742
2.6799999999999997,5.991450512212829,0.9999999998710924,0.9999999999998781,0.9999999487486083
2.69,6.020610665584801,0.9999999998846506,0.9999999999998928,0.9999999533662791
2.6999999999999997,6.049803749296491,0.9999999998967697,0.9999999999999055,0.9999999575650791
2.71,6.079029678364794,0.9999999999076038,0.9999999999999168,0.9999999613832369
2.7199999999999998,6.1082883683388705,0.9999999999172904,0.9999999999999268,0.9999999648554735
2.73,6.137579735294884,0.999999999925952,0.9999999999999356,0.9999999680133254
2.7399999999999998,6.166903695830782,0.9999999999336983,0.9999999999999433,0.9999999708854379
2.75,6.196260167061163,0.9999999999406266,0.99999999999995,0.9999999734978318
2.76,6.225649066612203,0.9999999999468242,0.9999999999999559,0.9999999758741447
2.77,6.255070312616664,0.9999999999523689,0.9999999999999611,0.9999999780358506
2.78,6.284523823708949,0.9999999999573299,0.9999999999999658,0.9999999800024587
2.79,6.314009519020246,0.9999999999617695,0.9999999999999698,0.9999999817916941
2.8,6.343527318173707,0.9999999999657427,0.9999999999999735,0.999999983419662
2.81,6.373077141279729,0.9999999999692991,0.9999999999999766,0.9999999849009963
2.82,6.402658908931256,0.9999999999724828,0.9999999999999793,0.999999986248995
2.8299999999999996,6.432272542199178,0.9999999999753333,0.9999999999999818,0.9999999874757424
2.84,6.461917962627767,0.9999999999778856,0.9999999999999839,0.9999999885922208
2.8499999999999996,6.4915950922301775,0.9999999999801713,0.9999999999999858,0.9999999896084117
2.86,6.521303853484017,0.9999999999822186,0.9999999999999875,0.9999999905333871
2.8699999999999997,6.551044169326955,0.9999999999840524,0.9999999999999889,0.9999999913753929
2.88,6.580815963152408,0.9999999999856953,0.9999999999999902,0.9999999921419248
2.8899999999999997,6.61061915880526,0.9999999999871673,0.9999999999999913,0.9999999928397971
2.9,6.640453680577658,0.9999999999884864,0.9999999999999923,0.9999999934752046
2.9099999999999997,6.670319453204843,0.9999999999896686,0.9999999999999932,0.9999999940537793
2.92,6.700216401861049,0.9999999999907282,0.999999999999994,0.999999994580642
2.9299999999999997,6.730144452155438,0.9999999999916781,0.9999999999999948,0.9999999950604491
2.94,6.7601035301281085,0.9999999999925298,0.9999999999999953,0.9999999954974348
2.9499999999999997,6.7900935622461285,0.9999999999932934,0.9999999999999959,0.9999999958954494
2.96,6.82011447539964,0.9999999999939782,0.9999999999999963,0.999999996257995
2.9699999999999998,6.850166196897992,0.9999999999945923,0.9999999999999968,0.9999999965882563
2.98,6.880248654465952,0.9999999999951433,0.9999999999999971,0.9999999968891305
2.9899999999999998,6.910361776239918,0.9999999999956375,0.9999999999999974,0.9999999971632526
3.0,6.940505490764233,0.999999999996081,0.9999999999999978,0.9999999974130197
3.01,6.970679726987493,0.9999999999964789,0.999999999999998,0.9999999976406125
3.02,7.000884414258939,0.9999999999968361,0.9999999999999982,0.9999999978480154
3.03,7.031119482324871,0.9999999999971566,0.9999999999999984,0.9999999980370332
3.04,7.061384861325118,0.9999999999974444,0.9999999999999987,0.999999998209309
3.05,7.091680481789537,0.9999999999977027,0.9999999999999988,0.9999999983663371
3.06,7.122006274634573,0.9999999999979347,0.9999999999999989,0.9999999985094783
3.07,7.15236217115984,0.999999999998143,0.999999999999999,0.9999999986399702
3.08,7.18274810304477,0.9999999999983301,0.9999999999999991,0.99999999875894
3.09,7.213164002345264,0.9999999999984982,0.9999999999999992,0.9999999988674132
3.0999999999999996,7.2436098014904315,0.9999999999986491,0.9999999999999993,0.9999999989663234
3.11,7.2740854332793194,0.9999999999987847,0.9999999999999994,0.9999999990565208
3.1199999999999997,7.304590830877712,0.9999999999989067,0.9999999999999994,0.9999999991387791
3.13,7.335125927814967,0.9999999999990162,0.9999999999999996,0.999999999213803
3.1399999999999997,7.365690657980869,0.9999999999991146,0.9999999999999996,0.9999999992822339
3.15,7.3962849556225425,0.9999999999992032,0.9999999999999997,0.9999999993446561
3.1599999999999997,7.426908755341389,0.9999999999992827,0.9999999999999997,0.9999999994016017
3.17,7.457561992090058,0.9999999999993543,0.9999999999999997,0.9999999994535551
3.1799999999999997,7.488244601169464,0.9999999999994186,0.9999999999999998,0.9999999995009579
3.19,7.518956518225833,0.9999999999994764,0.9999999999999998,0.9999999995442117
3.1999999999999997,7.549697679247772,0.9999999999995285,0.9999999999999998,0.999999999583683
3.21,7.580468020563396,0.9999999999995753,0.9999999999999998,0.9999999996197055
3.2199999999999998,7.611267478837466,0.9999999999996174,0.9999999999999999,0.9999999996525829
3.23,7.642095991068571,0.9999999999996554,0.9999999999999999,0.9999999996825923
3.2399999999999998,7.672953494586336,0.9999999999996895,0.9999999999999999,0.999999999709986
3.25,7.703839927048678,0.9999999999997201,0.9999999999999999,0.999999999734994
3.26,7.734755226439066,0.9999999999997478,0.9999999999999999,0.9999999997578259
3.27,7.765699331063838,0.9999999999997726,0.9999999999999999,0.9999999997786727
3.28,7.796672179549528,0.999999999999795,0.9999999999999999,0.9999999997977085
3.29,7.827673710840244,0.9999999999998153,0.9999999999999999,0.999999999815092
3.3,7.858703864195052,0.9999999999998334,0.9999999999999999,0.9999999998309679
3.31,7.889762579185412,0.9999999999998498,1.0,0.9999999998454681
3.32,7.92084979569262,0.9999999999998644,1.0,0.9999999998587129
3.33,7.951965453905306,0.9999999999998778,1.0,0.9999999998708119
3.34,7.983109494316928,0.9999999999998898,1.0,0.9999999998818652
3.3499999999999996,8.014281857723324,0.9999999999999005,1.0,0.9999999998919639
3.36,8.045482485220267,0.9999999999999102,1.0,0.9999999999011913
3.3699999999999997,8.076711318201061,0.999999999999919,1.0,0.9999999999096231
3.38,8.107968298354164,0.9999999999999268,1.0,0.9999999999173286
3.3899999999999997,8.139253367660817,0.9999999999999339,1.0,0.9999999999243709
