IM,DCR,P,Upper,Lower
2.48,8.337706723043778,0.9999999999955292,0.9999999999999974,0.9999999971028524
2.4899999999999998,8.378913703450786,0.9999999999959972,0.9999999999999977,0.9999999973655496
2.5,8.420157956044301,0.9999999999964155,0.999999999999998,0.9999999976040981
2.51,8.46143936524593,0.9999999999967895,0.9999999999999982,0.9999999978207474
2.52,8.502757816294954,0.9999999999971237,0.9999999999999984,0.9999999980175348
2.53,8.544113195239287,0.9999999999974228,0.9999999999999987,0.9999999981963056
2.54,8.585505388926624,0.9999999999976903,0.9999999999999988,0.9999999983587314
2.55,8.626934284995688,0.9999999999979297,0.9999999999999989,0.9999999985063268
2.56,8.668399771867627,0.9999999999981438,0.999999999999999,0.9999999986404641
2.57,8.709901738737521,0.9999999999983354,0.9999999999999991,0.9999999987623869
2.5799999999999996,8.751440075566032,0.9999999999985071,0.9999999999999992,0.9999999988732227
2.59,8.793014673071156,0.9999999999986607,0.9999999999999993,0.9999999989739933
2.5999999999999996,8.834625422720109,0.9999999999987983,0.9999999999999994,0.9999999990656251
2.61,8.876272216721329,0.9999999999989216,0.9999999999999994,0.9999999991489583
2.6199999999999997,8.917954948016591,0.999999999999032,0.9999999999999996,0.9999999992247546
2.63,8.959673510273241,0.999999999999131,0.9999999999999996,0.999999999293705
2.6399999999999997,9.001427797876525,0.9999999999992197,0.9999999999999997,0.9999999993564364
2.65,9.043217705922055,0.9999999999992992,0.9999999999999997,0.9999999994135171
2.6599999999999997,9.085043130208353,0.9999999999993705,0.9999999999999997,0.9999999994654635
2.67,9.126903967229532,0.9999999999994345,0.9999999999999998,0.9999999995127435
2.6799999999999997,9.168800114168047,0.9999999999994917,0.9999999999999998,0.9999999995557822
2.69,9.210731468887573,0.9999999999995433,0.9999999999999998,0.9999999995949652
2.6999999999999997,9.252697929925976,0.9999999999995894,0.9999999999999998,0.9999999996306428
2.71,9.294699396488378,0.9999999999996309,0.9999999999999999,0.9999999996631329
2.7199999999999998,9.33673576844032,0.999999999999668,0.9999999999999999,0.9999999996927242
2.73,9.378806946301031,0.9999999999997014,0.9999999999999999,0.999999999719679
2.7399999999999998,9.42091283123677,0.9999999999997313,0.9999999999999999,0.9999999997442354
2.75,9.463053325054274,0.9999999999997583,0.9999999999999999,0.9999999997666098
2.76,9.505228330194294,0.9999999999997825,0.9999999999999999,0.9999999997869987
2.77,9.547437749725221,0.9999999999998043,0.9999999999999999,0.999999999805581
2.78,9.589681487336788,0.9999999999998237,0.9999999999999999,0.9999999998225187
2.79,9.631959447333875,0.9999999999998413,0.9999999999999999,0.9999999998379597
2.8,9.674271534630375,0.9999999999998571,1.0,0.9999999998520379
2.81,9.716617654743173,0.9999999999998712,1.0,0.9999999998648753
2.82,9.758997713786176,0.999999999999884,1.0,0.9999999998765828
